"SpeciesAuthor","SpeciesAccepted","CommonName","Genus","Family","Order","Class","Phylum","Kingdom","OrganismType","DicotMonoc","AngioGymno","Authors","Journal","YearPublication","DOI.ISBN","AdditionalSource","StudyDuration","StudyStart","StudyEnd","AnnualPeriodicity","NumberPopulations","MatrixCriteriaSize","MatrixCriteriaOntogeny","MatrixCriteriaAge","MatrixPopulation","Lat","Lon","Altitude","Country","Continent","Ecoregion","StudiedSex","MatrixComposite","MatrixTreatment","MatrixCaptivity","MatrixStartYear","MatrixStartSeason","MatrixStartMonth","MatrixEndYear","MatrixEndSeason","MatrixEndMonth","MatrixSplit","MatrixFec","Observation","MatrixDimension","SurvivalIssue"
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Malic",50.5510694444444,14.1181611111111,294,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 2; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Holy vrch",50.5178,14.2179944444444,226,"CZE","Europe","TBM","A","Mean","Unmanipulated","W",2002,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 2; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Holy vrch",50.5178,14.2179944444444,226,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Indivisible","Yes","Ploidy level 2; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Holy vrch",50.5178,14.2179944444444,226,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Indivisible","Yes","Ploidy level 2; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Holy vrch",50.5178,14.2179944444444,226,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 2; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Encovany",50.8512861111111,14.2509166666667,295,"CZE","Europe","TBM","A","Mean","Unmanipulated","W",2002,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 2; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Encovany",50.8512861111111,14.2509166666667,295,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Indivisible","Yes","Ploidy level 2; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Encovany",50.8512861111111,14.2509166666667,295,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Indivisible","Yes","Ploidy level 2; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Encovany",50.8512861111111,14.2509166666667,295,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 2; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Malesov",50.5000666666667,14.301625,201,"CZE","Europe","TBM","A","Mean","Unmanipulated","W",2002,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 6; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Malesov",50.5000666666667,14.301625,201,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Indivisible","Yes","Ploidy level 6; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Malesov",50.5000666666667,14.301625,201,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Indivisible","Yes","Ploidy level 6; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Malesov",50.5000666666667,14.301625,201,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 6; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Na Bausce",50.4843444444444,14.3011277777778,203,"CZE","Europe","TBM","A","Mean","Unmanipulated","W",2002,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 6; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Na Bausce",50.4843444444444,14.3011277777778,203,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Indivisible","Yes","Ploidy level 6; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Na Bausce",50.4843444444444,14.3011277777778,203,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Indivisible","Yes","Ploidy level 6; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Na Bausce",50.4843444444444,14.3011277777778,203,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 6; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Sovice",50.4515555555556,14.3006611111111,191,"CZE","Europe","TBM","A","Mean","Unmanipulated","W",2002,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 6; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Sovice",50.4515555555556,14.3006611111111,191,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Indivisible","Yes","Ploidy level 6; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Sovice",50.4515555555556,14.3006611111111,191,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Indivisible","Yes","Ploidy level 6; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Sovice",50.4515555555556,14.3006611111111,191,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 6; Low productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Svarenice",50.4846194444444,14.3002416666667,192,"CZE","Europe","TBM","A","Mean","Unmanipulated","W",2002,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 6; High productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Svarenice",50.4846194444444,14.3002416666667,192,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Indivisible","Yes","Ploidy level 6; High productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Svarenice",50.4846194444444,14.3002416666667,192,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Indivisible","Yes","Ploidy level 6; High productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Svarenice",50.4846194444444,14.3002416666667,192,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 6; High productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Vrutice I",50.5004194444444,14.2848722222222,192,"CZE","Europe","TBM","A","Mean","Unmanipulated","W",2002,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 6; High productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Vrutice I",50.5004194444444,14.2848722222222,192,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Indivisible","Yes","Ploidy level 6; High productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Vrutice I",50.5004194444444,14.2848722222222,192,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Indivisible","Yes","Ploidy level 6; High productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Vrutice I",50.5004194444444,14.2848722222222,192,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 6; High productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Vrutice II",50.5003944444444,14.2847416666667,187,"CZE","Europe","TBM","A","Mean","Unmanipulated","W",2002,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 6; High productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Vrutice II",50.5003944444444,14.2847416666667,187,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Indivisible","Yes","Ploidy level 6; High productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Vrutice II",50.5003944444444,14.2847416666667,187,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Indivisible","Yes","Ploidy level 6; High productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_amellus","Aster amellus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Münzbergová","Am J Bot","2007","10.1093/aob/mcm204",NA,4,2002,2005,"1",9,"No","Yes","No","Vrutice II",50.5003944444444,14.2847416666667,187,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Indivisible","Yes","Ploidy level 6; High productivity; column sums can be larger than 1 (some transitions consist of probability of transition of individuals between stages plus mean number of clonal offspring of the given stage per individual of the given stage)",3,NA
"Aster_pyrenaeus","Aster pyrenaeus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Iriondo; Albert; Giménez; Lozano; Escudero","Book","2009","978-84-8014-746-0",NA,6,2001,2006,"1",1,"Number of samplings","No","No","Bulnes",43.2166666666667,-4.81666666666667,745,"ESP","Europe","TBM","A","Mean","Unmanipulated","W",2001,NA,NA,2006,NA,NA,"Indivisible","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference. Most of the populations in this study are under high risk of local extinction, and thus the exact GPS coordinates were not public. For further information please contact the authors of the book.",4,NA
"Aster_pyrenaeus","Aster pyrenaeus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Iriondo; Albert; Giménez; Lozano; Escudero","Book","2009","978-84-8014-746-0",NA,6,2001,2006,"1",1,"Number of samplings","No","No","Bulnes",43.2166666666667,-4.81666666666667,745,"ESP","Europe","TBM","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Indivisible","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference. Most of the populations in this study are under high risk of local extinction, and thus the exact GPS coordinates were not public. For further information please contact the authors of the book.",4,NA
"Aster_pyrenaeus","Aster pyrenaeus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Iriondo; Albert; Giménez; Lozano; Escudero","Book","2009","978-84-8014-746-0",NA,6,2001,2006,"1",1,"Number of samplings","No","No","Bulnes",43.2166666666667,-4.81666666666667,745,"ESP","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Indivisible","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference. Most of the populations in this study are under high risk of local extinction, and thus the exact GPS coordinates were not public. For further information please contact the authors of the book.",4,NA
"Aster_pyrenaeus","Aster pyrenaeus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Iriondo; Albert; Giménez; Lozano; Escudero","Book","2009","978-84-8014-746-0",NA,6,2001,2006,"1",1,"Number of samplings","No","No","Bulnes",43.2166666666667,-4.81666666666667,745,"ESP","Europe","TBM","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Indivisible","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference. Most of the populations in this study are under high risk of local extinction, and thus the exact GPS coordinates were not public. For further information please contact the authors of the book.",4,NA
"Aster_pyrenaeus","Aster pyrenaeus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Iriondo; Albert; Giménez; Lozano; Escudero","Book","2009","978-84-8014-746-0",NA,6,2001,2006,"1",1,"Number of samplings","No","No","Bulnes",43.2166666666667,-4.81666666666667,745,"ESP","Europe","TBM","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Indivisible","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference. Most of the populations in this study are under high risk of local extinction, and thus the exact GPS coordinates were not public. For further information please contact the authors of the book.",4,NA
"Aster_pyrenaeus","Aster pyrenaeus",NA,"Aster","Compositae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Iriondo; Albert; Giménez; Lozano; Escudero","Book","2009","978-84-8014-746-0",NA,6,2001,2006,"1",1,"Number of samplings","No","No","Bulnes",43.2166666666667,-4.81666666666667,745,"ESP","Europe","TBM","A","Individual","Unmanipulated","W",2005,NA,NA,2006,NA,NA,"Indivisible","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference. Most of the populations in this study are under high risk of local extinction, and thus the exact GPS coordinates were not public. For further information please contact the authors of the book.",4,NA
"Astragalus_alopecurus","Astragalus alopecurus",NA,"Astragalus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Nicolè","PhD thesis","2005",NA,NA,9,1996,2004,"1",NA,"No","Yes","No","Area 1; Area 2; Area 3; Area 4",46.2177638888889,2.201375,395,"FRA","Europe","TBM","A","Mean","Unmanipulated","W",1999,NA,NA,2003,NA,NA,"Divided","Yes",NA,4,0.8738285625
"Astragalus_alopecurus","Astragalus alopecurus",NA,"Astragalus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Nicolè","PhD thesis","2005",NA,NA,9,1996,2004,"1",NA,"No","Yes","No","Area 1",46.2177638888889,2.201375,395,"FRA","Europe","TBM","A","Mean","Unmanipulated","W",1999,NA,NA,2003,NA,NA,"Divided","Yes",NA,4,0.93214275
"Astragalus_alopecurus","Astragalus alopecurus",NA,"Astragalus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Nicolè","PhD thesis","2005",NA,NA,9,1996,2004,"1",NA,"No","Yes","No","Area 1",46.2177638888889,2.201375,395,"FRA","Europe","TBM","A","Individual","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes",NA,4,1
"Astragalus_alopecurus","Astragalus alopecurus",NA,"Astragalus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Nicolè","PhD thesis","2005",NA,NA,9,1996,2004,"1",NA,"No","Yes","No","Area 1",46.2177638888889,2.201375,395,"FRA","Europe","TBM","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,4,1
"Astragalus_alopecurus","Astragalus alopecurus",NA,"Astragalus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Nicolè","PhD thesis","2005",NA,NA,9,1996,2004,"1",NA,"No","Yes","No","Area 1",46.2177638888889,2.201375,395,"FRA","Europe","TBM","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,4,1
"Astragalus_alopecurus","Astragalus alopecurus",NA,"Astragalus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Nicolè","PhD thesis","2005",NA,NA,9,1996,2004,"1",NA,"No","Yes","No","Area 1",46.2177638888889,2.201375,395,"FRA","Europe","TBM","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","Yes",NA,4,0.8
"Astragalus_alopecurus","Astragalus alopecurus",NA,"Astragalus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Nicolè","PhD thesis","2005",NA,NA,9,1996,2004,"1",NA,"No","Yes","No","Area 2",46.2177638888889,2.201375,395,"FRA","Europe","TBM","A","Mean","Unmanipulated","W",1999,NA,NA,2003,NA,NA,"Divided","Yes",NA,4,0.87748025
"Astragalus_alopecurus","Astragalus alopecurus",NA,"Astragalus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Nicolè","PhD thesis","2005",NA,NA,9,1996,2004,"1",NA,"No","Yes","No","Area 2",46.2177638888889,2.201375,395,"FRA","Europe","TBM","A","Individual","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes",NA,4,1
"Astragalus_alopecurus","Astragalus alopecurus",NA,"Astragalus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Nicolè","PhD thesis","2005",NA,NA,9,1996,2004,"1",NA,"No","Yes","No","Area 2",46.2177638888889,2.201375,395,"FRA","Europe","TBM","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,4,1
